   684.1  	1387.3 	a
   677.3  	1439.6 	a
   836.6  	1328.6 	a
   847.8  	1597.9 	a
   540.9  	1292.5 	a
   812.4  	1407.9 	a
   576.2  	1488.9 	a
   631.0  	1511.7 	a
   650.4  	1489.5 	a
   510.6  	1379.1 	a
   567.5  	1542.0 	a
   727.0  	1375.6 	a
   595.4  	1490.5 	a
   606.2  	1404.1 	a
   784.3  	1437.7 	a
   681.3  	1460.5 	a
   686.8  	1448.9 	a
   639.3  	1564.9 	a
   767.5  	1390.9 	a
   700.7  	1310.5 	aː
   744.4  	1303.8 	aː
   606.6  	1273.5 	aː
   743.9  	1294.1 	aː
   728.4  	1296.5 	aːː
   733.1  	1252.8 	aːː
   683.1  	1389.5	aːː
   621.3  	1264.2 	aːː
   560.4  	1157.8 	aːː
   832.1  	1348.7 	aːː
   705.1  	1307.5 	aːː
   676.4  	1309.8 	aːː
   739.9  	1459.3 	aː
   722.4  	1388.2 	aː
   772.5  	1308.8 	aː
   630.8  	1326.9 	aː
   716.9  	1256.0 	aː 
   699.2  	1284.5 	aː 
   497.4  	1184.8 	aː
   717.3  	1313.9 	aː 
   834.0  	1360.4 	aː
   666.1  	1345.5	aː
   778.3  	1366.8 	aː
   709.1  	1331.0 	aː 
   763.7  	1315.4 	aː
   682.1  	1430.1 	aː
   697.8  	1318.9 	aː
   703.5  	1376.7 	aː
   675.3  	1382.0	aː 
   673.9  	1242.4 	aː
   708.3	1351.2  aːː 
   711.2  	1424.7 	aːː
   399.4  	1392.5 	ũ
   473.7  	793.4	ũ 
   313.9  	1403.5	ũ
   517.6  	976.3	ũ
   339.2  	756.0	ũ
   262.0  	545.1	ũ 
   318.2  	1419.9	ũ
   319.8  	793.9	ũ
   474.2  	1403.3	ũ
   484.3  	1098.3	ũ
   401.4  	1840.6	ũː
   439.4  	1230.2	ũːː 
   364.8  	1121.2	ũ
   393.4  	2429.4	ũ
   435.6  	895.3	u
   364.2  	1088.2	ũ
   399.9  	1233.9	ũ
   423.2  	1219.2	ũ
   393.5  	1198.5	ũ
   421.2  	1259.4	ũ
   529.2  	896.0	ũ
   302.7  	1346.5	ũ
   360.1  	555.3	ũː
   391.0  	730.1	ũː
   414.0  	1129.	ũ
   443.1  	1487.2	õ
   588.2  	1650.2	ɔ̃
   722.5  	1098.3	ã
   552.7  	1119.4	ã
   821.0  	921.4	ã
   738.3  	1398.6	ã
   537.0  	1595.0	ã
   546.5  	1555.8	ã
   1142.3	1461.5	ãː
   407.2  	1142.2	ãː
   535.0  	1468.4	ãː
   501.1  	1241.2	ãː
   480.4  	1264.3	ẽ
   515.1  	1826.7	ɛ̃ːː
   412.2  	1765.2	ɛ̃ːː
   279.5  	1825.9	ɛ̃ː
   372.9  	1723.7	ĩ
   302.7  	1660.2	ĩ
   271.5  	1321.7	ĩ
   387.3  	2357.2	ĩːː
   434.3  	2310.7	ĩːː
   436.7  	2194.9	ĩːː
   349.5  	1135.4	ĩːː
   613.9  	1511.6	ĩːː
   353.2  	1066.1	ĩːː
   321.6  	1533.8	ĩːː
   281.1  	1157.4	ĩː
   359.5  	2295.4	ĩːː
   360.0  	2190.1	ĩː
   376.1  	2255.1	ĩːː
   347.4  	1734.9	ĩːː
   352.7  	1822.3	ĩː
   380.0  	2466.1	ĩːː
   416.7  	1264.8	ĩːː
   413.5  	1762.2	ĩːː
   300.4  	1228.4	ĩːː
   395.5  	1473.9	ĩːː
   349.5  	1200.0	ĩːː
   345.9  	1674.7	ĩːː
   346.0  	1515.9	ĩːː
   350.4  	2281.0	ĩːː
   513.0  	2378.1	ĩːː
   380.0  	1638.9	ĩːː
   283.7  	1695.0	ĩːː
   276.6  	1586.0	ĩːː
   304.7  	1518.2	ĩːː
   266.6  	1692.2	ĩːː
   366.5  	1331.0	ĩːː
   343.5  	1499.8	ĩːː
   313.8  	1614.9	ĩːː
   403.7  	1806.6	ĩːː
   366.2  	2377.7	ĩ
   425.4  	1568.3	ĩːː
   298.3  	1443.7	ĩːː
   363.9	2339.1	ĩːː
   297.5  	1887.7	ĩːː
   286.3  	1501.3	ĩːː
   369.7  	1597.0	ĩː
   262.3  	1806.2	ĩː
   362.0  	2376.3	ĩːː
   694.5  	1241.8	ã̰ːː
   813.6  	1223.9	ã̰ːː
   713.2  	1049.3	ã(a̰)
   403.7  	991.9	(a̰)ã
   722.2  	995.4	ã(a̰)
   808.2  	1198.2	(a̰)ã
   724.7  	1158.6	ã(a̰)
   447.4  	950.5	(a̰)ã
   727.5  	1019.3	ã(a̰)
   946.1  	1241.8	(a̰)ã
   789.5  	903.6 	ã(a̰)
   754.2  	1411.7	(a̰)ã
   729.5  	1426.2	a(a̰)
   747.6  	1504.1	a(a̰)
   731.8  	1230.6	a(a̰)
   589.1  	1001.9	(a̰)aː
   763.3  	1257.5	a(a̰)
   733.3  	1216.0	(a̰)aː
   574.6  	1048.4	a(a̰)
   650.1  	1174.9	(a̰)a
   670.3  	1053.5	a(a̰)
   545.4  	1434.3	a(a̰)
   787.9  	1341.5	(a̰)ɐ
   548.6  	1305.7	a(a̰)
   661.8  	1307.4	(a̰)ɐ
   645.3  	1418.1	a(a̰)
   791.7  	1583.2	a(a̰)
   649.8  	1204.7	a(a̰)
   576.9  	1197.0	a(a̰)
   445.7  	1439.6	a(a̰)
   642.0	1512.0	(a̰)a
   566.7  	924.8	a(a̰)
   614.2  	1276.7	(a̰)a
   444.7  	1456.0	õ(o̰) 
   459.3  	1458.7	(o̰)õ
   377.3  	660.9	õ(o̰)
   456.5  	1448.0	(o̰)õ
   466.4  	1746.4	ɛ(ɛ̰)
   512.7  	1821.5	(ɛ̰)ɛ
   320.3  	2239.0	i(ḭ)
   261.4  	2094.0	i(ḭ)
   316.7  	2427.1	i(ḭ)
   335.9  	2461.5	(ḭ)i 
   297.5  	2343.4	i(ḭ)
   264.8  	2346.7	(ḭ)i
   320.6  	2190.6	i(ḭ)
   296.7  	1213.3	(ḭ)i
   298.3  	2232.1	i(ḭ)
   300.2  	2181.7	(ḭ)i
   328.2  	2013.3	i(ḭ)
   278.0  	2199.6	i(ḭ)
   302.8  	2250.0	(ḭ)iː
   341.0  	2266.8	(ḭ)iː
   310.2  	1847.2	i(ḭ)
   243.0  	2202.0	(ḭ)iː
   327.1  	1390.8	i(ḭ̃)
   310.9  	2408.3	(ḭ̃)i
   374.7  	2146.9	ṵ̃ː
   414.5  	831.2	(ṵ̃)ũ
   411.5  	1263.9	(ṵ̃)ũ
