Filename	Segment label	Beginning	End	H1-H2	H1-A1	H1-A2	H1-A3	H1-H2	H1-A1	H1-A2	H1-A3	H1-H2	H1-A1	H1-A2	H1-A3	
ADJ_new_02_spkrTS	R_F	0.13197775065133815	0.31097316507515016	-5.009619110157416	-12.923753024336769	-7.245615681785274	2.97503353663749	-0.5913558836200039	-12.232029016573847	-9.251325432379431	0.9519474399136385	0.10753236723342496	-8.753333415326665	-4.223150402367509	6.3384726511428156	
ADJ_sacred_01_spkrJS	F_R	0.1269890974116093	0.477937910883098	-18.242031589645514	-9.509893616018552	8.973109357096085	10.737311787452398	-16.681343701170846	-12.643207067872979	5.932039185666419	3.556260763630725	-16.077855469765304	-4.780570051549525	9.257163490413888	9.702063703276707	
ADJ_sacred_01_spkrJS	E	0.477937910883098	0.672323093282093	5.208516480116899	6.029674258638771	19.349721227624173	17.530102746459008	14.836094681026402	17.967750918505693	34.95233086800061	27.222421921852423	19.419644118915212	8.545244387819139	34.18536676182307	34.99685573516383	
ADJ_sacred_02_spkrJS	F_R	0.12447433090819254	0.5278072985969459	-4.4589313232967385	3.5545641858332786	15.555377689562476	24.01072267665871	-18.09854726474932	-6.974626423699924	22.034364788804595	10.16136419130158	-9.97076651185148	-4.443009559039567	23.459412554331454	15.022701354783393	
ADJ_sacred_03_spkrJS	F_R	0.0475501690435502	0.501705142888307	-16.028179190809396	-8.919878889871747	15.605011281104694	22.406950298237483	-15.654896108238503	-9.366973133219823	13.820656416630055	6.478015503524212	-12.093545383975744	1.5999232834859356	14.856953359696412	26.056086292158025	
ADJ_sacred_04_spkrJS	R	0.12454179323704628	0.5173145880691574	-18.04973607201773	-9.662082238034664	9.622930890052956	11.70425836402859	-16.019169704080866	-12.75956617162283	7.7286406289938085	4.545190703774011	-10.82705818527716	-1.2348979478520832	17.792316506164127	12.936702886062662	
ADJ_white_01_spkrJS	M	0.2253249627305394	0.5727089613331359	-14.306635204472599	-17.09830167380065	0.41728952430243993	1.2359565590481196	-12.66326688535554	-22.44416421882758	-11.521002533107378	-7.345521725690801	-7.685243508765545	-9.782952600217357	-1.2815292653638792	6.384480850402866	
ADJ_white_02_spkrJS	F	0.1915747881847725	0.5057121212121212	-15.780976559843062	-19.395411945118255	-6.875997311926334	0.8913522225385648	-11.22392717104539	-20.98335041381587	-10.759114648084143	-2.0347602982586537	-12.233481547092971	-8.14628412032993	-2.496597913623809	11.609336592110076	
ADV_again_01	L	0.307222329464715	0.5645593129428063	-16.845180887058078	-22.236246127065556	-11.707647741133286	5.102109700280774	-17.51256645958747	-12.564185526534406	-5.197425188460944	21.364339850683574	-17.444817308932187	-11.40414270495507	-9.107960816186974	5.6837832691433725	
ADV_again_01	L	0.7068120298365357	0.8069452272030715	-18.153592726528817	-12.627175020624943	0.16683581550395488	22.396914944027937	-23.89012259134273	-16.093446047072113	3.758700499346846	12.539224492968954	-17.45356811787938	-5.972910831321091	9.96727087020926	20.22042880143823	
ADV_again_01	L	0.884031895016992	1.0636358839442706	-17.61916950185599	-12.951563960888759	-5.361987584927423	17.592451701216145	-15.76955377619716	-6.116861990918597	-0.6560472148249055	20.692660434801244	-15.71303703048449	-7.373907975282737	-0.632208287716697	19.749761431762607	
ADV_again_02	L	0.35683506660176945	0.6637482179240153	-18.29733456512372	-22.372833055806225	-4.913023549992971	12.846191818068888	-17.646364677367856	-17.480860463541156	-6.300875127277493	9.964292561789879	-16.063595501374813	-12.447227985612393	3.4447994259692045	21.864752396797513	
ADV_again_02	L	0.7746237960434268	0.8463860955922844	-18.314785038962853	-17.42462537448351	-0.33784778880696464	18.583345734171857	-16.450209759931788	-9.511125656860298	4.958163784473609	20.743629495016183	-8.921411275722765	-8.975020609079802	-3.9429319470807975	19.46289785777945	
ADV_again_02	L	0.9868363968073957	1.1655248084757657	-17.46750727180943	-9.16823309481962	-0.9255293388797519	19.381407595465063	-15.901780647875562	-3.626785589014119	-2.6747428839481344	19.128108357145905	-8.211498073635191	5.934001051513977	19.761493842891923	23.704878790956933	
ADV_no_01_spkrJS	L	0.08855477288339669	0.15812657316506942	-17.79416522178767	-16.25794930439974	-12.971985708600922	6.672080115887006	-19.09507618291626	-10.414572199630761	-13.435107412861832	4.948351953644988	-15.889336049386166	-21.22065270020976	-13.020583475835451	13.041158223252799	
ADV_no_01_spkrJS	R_F	0.30914828597162736	0.49647596790199466	-15.219744025584482	-17.110806809761662	-10.823792527257531	13.499616510453983	-7.221608484132162	-10.173808887086828	2.9879027324990517	26.911774083749037	-7.696560324130665	-7.329416139500999	0.8438573572945955	30.00386262384157	
ADV_no_02_spkrJS	L	0.0869044577102009	0.13696449060493776	0	0	0	0	-10.007904095790131	-12.721491982916348	-6.3333344876597195	11.367712110117871	-13.302497326955397	-5.879639831812895	-8.617294992662504	8.63088135256907	
ADV_no_02_spkrJS	R_F	0.2887027347510867	0.45749931691035517	-15.744198385724793	-8.740886651035915	-12.607344228735748	13.221786850530023	-9.008280197224849	-6.4364159614681995	-6.2714022482403	22.26269958002389	-13.037962103863538	-0.49057241945229535	5.391007881361983	14.579018878830079	
ADV_yes_01_spkrJS	L	0.07941707018214185	0.4099156692010257	-8.476402245824161	-10.537598067368243	-12.67849852220968	8.966636617053204	-16.866421703077357	-2.344195108348643	-8.076441852307859	12.776781107288173	-17.575703707045584	-19.14844257473368	-12.255772037942783	22.826680017860795	
ADV_yes_02_spkrJS	L	0.12278950160347227	0.45911645567876747	-14.05948201494256	-18.12139475307967	-9.098000153368304	18.27279825320642	-11.39846013964803	-10.174744681558323	-11.442150990223972	13.612579670054942	-12.544630189990038	-12.07746793693348	5.470486080274714	23.00443047085408	
DGTS_1-10_01_spkrTS	H	0.28999297975095595	0.6728504080093951	-3.4784994709772903	4.784710115986464	9.977194687781576	9.977194687781576	-5.48419161056637	1.5425366805407918	19.63814485037872	18.886864020559543	0.4301290214416582	3.2277262460478724	36.50247709296068	28.61653445564778	
DGTS_1-10_01_spkrTS	F (or)  L	0.950575928825745	1.0778833180387768	-1.4783476337247166	2.105609945852187	12.96185275780195	25.70717638265951	-2.240520512369926	-5.093748402948847	5.319207707606324	23.483854833878645	-3.4893312622230184	-5.34895126021042	12.422152210036263	27.191871155952562	
DGTS_1-10_01_spkrTS	L	1.1653376751549833	1.3078692727980519	-4.282067654795661	-4.5813878128541745	16.78680416251509	18.58410463262331	-2.565710689555104	-8.78262275119711	19.306672287742014	19.227098736300917	1.2182347957493818	-2.711810560531177	20.90765112977125	22.12188784350005	
DGTS_1-10_01_spkrTS	L	1.671394605281506	1.7893733954796442	-0.5933480115514058	8.008098280232026	18.48154201968498	22.575565989590693	1.0222102863087414	4.275291771322337	27.267322882952225	29.947936687747678	2.6658189647099846	-0.35771126983446777	31.19700386752211	37.237594836735255	
DGTS_1-10_01_spkrTS	L	1.8902670819673038	2.0710393812807397	3.6126278904851716	8.004452930658957	32.18716040478138	31.754943646959273	9.741650853898648	16.49057726383485	27.43922755441492	28.698055504810107	18.295646529380093	39.69949469061236	37.99536429534302	38.520521312101934	
DGTS_1-10_01_spkrTS	L	2.3525538127860277	2.4037840274689324	4.990060432885912	-2.8551254921597717	7.926340034203804	33.68748506186188	2.186924887852701	0.9558807559547802	19.059955107024535	35.77175847183852	-0.13695065114266214	3.04028265345962	21.14806641633256	34.45280167040501	
DGTS_1-10_01_spkrTS	R	2.440652516991454	2.7363363731130548	2.563157724211081	-0.493182537187451	40.12906199881794	38.24838966794298	-0.7223950491882363	4.639096506706252	19.29937016465395	18.779016357708393	3.128884683055759	8.76340288020161	34.02936090284311	27.33612694096724	
DGTS_1-10_01_spkrTS	T	3.0218471994652734	3.114252779719069	-2.5695356921335133	1.7791841308081544	19.561652394759186	20.254452258570364	1.4146574176868683	-0.6013997361131089	22.30756215159943	34.987840106967155	11.029597680077813	3.8697865289024733	31.42009573581132	28.350826838844004	
DGTS_1-10_01_spkrTS	F	3.2278898507783094	3.3845217324914483	-1.23520587440877	10.89406760217873	36.82067289562693	30.720967884077854	5.974823410040081	5.718835945764525	35.828265133777634	30.3040854914065	8.093433333021139	13.523960681743226	38.54995203650758	34.81561047669638	
DGTS_1-10_01_spkrTS	M	3.7749055304533825	3.9064450574661227	-0.03883316176464291	4.388946860830721	23.153393235934736	11.737460667414737	2.3960405978701473	8.237285786211089	34.9493130508685	32.421973523971296	2.775401076062792	-0.8379452761622019	38.147232000782076	35.67017431394737	
DGTS_1-10_01_spkrTS	M	4.043587642759137	4.204284959117929	3.7143848817449836	11.404480794582355	28.621935237215432	19.88484949539799	5.129474685294937	9.5719782822815	36.08264968748993	34.35783588329433	5.184606265787949	13.690311257475582	34.07850316747433	29.965126601683437	
DGTS_1-10_01_spkrTS	L	4.904705376203803	5.020587364534653	-0.05410614404193126	-5.430276091872898	10.248210235937478	32.42974305450972	4.187959652293507	-0.9315624676181145	24.743148736094902	34.267143869450834	10.075872897542183	8.11837777611182	31.231989539354963	37.51407620073621	
DGTS_1-10_01_spkrTS	F	5.244145536433396	5.380240404940661	2.732575747167168	2.6919904953271754	5.94725244072729	23.73523831820513	4.811714597018529	11.822649246157773	11.339663474929623	31.65341562461611	9.267542364433446	9.127218137471175	10.601757604853049	27.69179715150877	
DGTS_1-10_01_spkrTS	F	5.662457838648552	5.832920002983923	-3.962264520034111	4.110422397390998	23.77447581991657	24.587511472108336	3.075711311466101	8.919674652895878	24.493473859012123	35.121651503583315	5.015957382978861	-0.06198390164978207	30.364101193358827	33.85627004208168	
DGTS_1-10_01_spkrTS	T	5.938850446422334	6.146992353674872	4.1968185796185935	8.539894890093848	13.923229137190766	31.683440657016675	5.892665942859523	7.711143990955698	17.71277924003532	30.59575277199358	12.852813569860636	13.398680986892103	15.164431329821639	25.94218864757331	
DGTS_1-10_01_spkrTS	F	6.467446215499875	6.825553714741434	3.7915092432972415	1.4183446185608233	22.016585794675414	26.702560441797697	6.74910267256989	3.662175270836883	38.18885429406747	25.705930464601614	7.352206588518257	15.839715429208347	37.67511642844574	25.09611349793994	
DGTS_1-10_01_spkrTS	F	7.121980362665868	7.212398683692612	-2.936803070185462	-4.461554929169999	1.110247521339005	22.62792845235503	0.4341062497219923	0.5024933197992496	13.394736794161481	32.39229708367256	11.841280481404734	2.8723203505416066	28.360756187984915	38.47970734503957	
DGTS_1-10_01_spkrTS	F	7.424500673000459	7.558172666261996	-1.3230880174320063	-5.2015495585215135	24.857068506373313	16.948697042549444	3.1427058812577684	4.126962417890304	41.666588685228604	27.554915329700226	2.577170371694372	6.083704989575708	33.22970278014466	25.412535225880575	
DGTS_191919191919_01_spkrTS	H	0.31991587758583195	0.6824434600592014	-3.0665420331198163	26.261563039162404	24.93017381440793	17.27772248172873	-3.2908955969438907	8.69891587637688	27.52657044447313	15.17349712642006	-3.887700845623179	20.09087117646297	27.592263376849502	25.138131638195727	
DGTS_191919191919_01_spkrTS	F	1.1263547855367968	1.4074986250059405	-1.13238992490502	-2.089217083999806	-2.0873312897548075	-2.0873312897548075	-3.6157263724173774	-4.4293476614202945	6.269579615010983	8.48381219692314	-3.1433004842093766	3.21671826722244	36.50170022872308	13.536344652809852	
DGTS_191919191919_01_spkrTS	H	1.6886424644750844	2.0955611794962135	-2.340950354548731	-0.3478807805439388	10.226715096971922	14.984135430810205	-4.395628288349755	-0.622041363762591	16.754660024905657	23.15184561455054	-4.034696072864101	2.127978062876352	26.37463283265887	15.33374396704567	
DGTS_191919191919_01_spkrTS	F	2.480284328243463	2.8502104328081255	-1.3622515817817344	1.7977710997513938	22.906550602452185	19.122337208670903	1.57628617255763	1.5818812768677333	28.151997036718353	25.24464741831791	6.973030173859783	9.030855867317555	32.146136462124836	34.076324550221244	
DGTS_191919191919_01_spkrTS	H	3.153549838551149	3.501280376841932	-1.3709501415577492	2.1404433517812365	34.80277612533548	20.205195054306383	-3.4474568996527637	-5.602018515915397	27.296462911579752	22.6628550879193	-1.797948214664622	-5.5002871734460115	34.971241283390235	21.555813206048434	
DGTS_191919191919_01_spkrTS	F	3.8860035255891807	4.278125196427723	4.83511301042406	4.8390128666675025	25.650687583736154	16.19557428841355	5.994441889854137	9.03516453351704	26.52483964078189	20.168828569867415	1.0649901582441856	0.10716249890894147	27.067808939045065	28.37326752237852	
DGTS_191919191919_01_spkrTS	H	4.559269035896867	5.010578883465755	-1.0860451311148935	1.8176137511208381	16.23507726255482	19.070704955351072	-1.4822240348702138	0.8612814480996605	36.70527957878311	28.916897033712846	1.435160608340631	16.43149168597871	33.85375853377772	34.06750108026457	
DGTS_191919191919_01_spkrTS	F	5.313918289208779	5.572866562404043	-0.559423568592166	3.578198991214073	15.736944392294788	11.134269033727602	4.113991324218681	2.3046420059337933	23.31703081721211	26.790082968653124	-1.7264702914513563	-2.3357699442625304	23.91465654088561	21.28396770926578	
DGTS_191919191919_01_spkrTS	H	6.046371976246811	6.386703992446301	0.40138923893539413	2.7133467711196033	44.61362609818078	21.867027214305338	4.897864674165753	10.411164932263503	26.940434409898483	37.2200667479401	8.958112572367341	9.354703773153886	42.733617220268016	37.51760440559317	
DGTS_191919191919_01_spkrTS	F	6.77142714119355	7.38550447477089	4.721466490070021	7.435594195566878	37.75318826045284	26.18368175446445	2.4275981459787204	5.785084698131165	39.41921600726837	25.500689865515984	4.400800110531584	5.581174051866512	38.38159372686382	30.53987105825297	
DGTS_415-251-1554_01_spkrTS	F	0.25771445361463924	0.31270822334751674	-4.74036479074725	-5.107105892182716	18.330878271176786	26.36687512432105	-1.8277036591983986	-3.4080287969310348	22.72121497074422	30.699281432882017	-8.371940302546182	-11.227981997504013	15.254628965938164	21.509747918823592	
DGTS_415-251-1554_01_spkrTS	(R)	0.3211229824845198	0.43966936254560085	-6.090723457125364	-9.228717229895025	25.21298485227908	30.928578335721753	-6.555772868461659	-11.473356846528034	24.054949537861447	29.86185181894662	-5.568332885782503	-0.7683961575907716	20.010443489607614	22.3589541025373	
DGTS_415-251-1554_01_spkrTS	R	0.4479400402242809	0.5589049657465719	-4.392476704312216	0.3719736540964007	23.192984480300755	23.957407631459084	-6.271472614050012	-1.3064381705149444	21.612618655731147	12.525438171709617	-6.336942584214118	-0.21481520292115164	25.834767009621025	16.25633668432329	
DGTS_415-251-1554_01_spkrTS	H	0.7225756848042184	0.8866107920980398	-5.756595711869558	-6.569535966854922	29.364459592695688	24.20383328351854	-6.72424464406582	-0.4923409117044528	24.28878522566657	25.27507134473064	-5.535381957074755	-7.49826523766113	15.776819465521946	14.02194341619029	
DGTS_415-251-1554_01_spkrTS	T	1.0798321383733058	1.125320865606046	-1.124736793430607	-6.082239426347446	18.535098426871993	24.612573343156157	-0.09347769068010692	-6.093815672639092	14.325625370843493	16.860901512044066	-9.082091336371818	0.11716740229205058	12.342514864603812	14.487784273019354	
DGTS_415-251-1554_01_spkrTS	F	1.7945667059068315	1.8750374852872738	-5.441906398938507	-13.811539198663056	2.363723036978705	27.932336067626462	-0.5418355111697934	-8.425539921555128	9.214812574213951	33.708406398856084	1.9495318510751858	-2.2932503096679824	18.884828591446766	37.3755721640078	
DGTS_415-251-1554_01_spkrTS	L	1.9555082646677158	2.039810985923417	3.4607466601440677	-6.424993208139838	14.945689271620775	15.776851235315377	10.800030590489317	0.7829228933774459	13.857539145442058	17.057879420906765	19.96803674165952	4.158676205503376	20.04966263403547	21.326387709243264	
DGTS_415-251-1554_01_spkrTS	F	3.0456596057782988	3.3731842311776656	-0.5955011949594962	0.6670901664619748	27.614055270930624	25.089239666940767	4.239407233620362	6.180989717135951	33.775634980076696	30.077425793958696	4.810200120762907	4.304716407607529	36.32987385186935	36.0993503329857	
DGTS_415-251-1554_01_spkrTS	F	3.7900656380172206	3.9170043233699032	2.2987454879298426	1.3779066423096893	33.34141370504833	25.360748484080407	4.4832143591103915	2.8117347822833523	31.917901741558964	22.41758044101022	4.574583181574447	3.8163497725661486	24.853766099173317	26.692652061038885	
DGTS_415-251-1554_01_spkrTS	F	5.221505004761638	5.26638559392977	-3.336722081994452	1.0122281715463401	10.675845475933684	21.217079915895624	-7.425018047583329	-9.993749302070377	6.693985120896976	16.88333178139602	7.0901819932021475	4.480089012299768	22.437110005144515	22.234329716108775	
DGTS_415-251-1554_01_spkrTS	R	5.365496895009394	5.456504756378105	2.182557208920258	2.8622814152759943	37.34867929076206	28.18021746017578	33.778056516390116	32.57666770302015	35.55794733385893	36.26887982585971	3.148844289450494	19.50130846747072	22.005941880338128	20.366859072717283	
NUM_five_01	H	0.08206974187566901	0.2064885887208141	-15.657510349080432	-8.751828264955364	13.587622959706444	13.930390380377123	-15.656500989704462	1.5943039395540382	15.41964655216632	14.592734540750325	-16.912430332330423	-0.717068250568687	17.984678261246394	18.463521762913167	
NUM_five_01	F	0.32820267802584735	0.5466118493898792	-16.606515029762072	-11.027065451571588	24.405784976387153	20.156607164224077	-1.2293329224131853	1.3115610742342128	17.629119987402152	16.6619354166366	4.367822849632233	-1.6362079573940775	28.85772389879085	33.01781381516813	
NUM_five_02_spkrJS	T	0.09463823232307012	0.1980478313748472	-11.892939088428818	2.285296771790449	17.81664247791353	21.29950824583778	-4.194246894560436	-0.5081377354214425	15.252535452265299	18.99116072596445	-9.244131124614682	9.860576321025373	22.597961593282136	18.46520473056361	
NUM_five_02_spkrJS	F	0.4008640614945389	0.6476699216309911	-10.550549823664518	6.689747198977745	21.986234729085375	22.883170921046194	-4.159504763960818	2.840824573226385	19.8678468293081	21.416372309599065	-15.78248034431229	-10.409481297295017	15.468324480931287	8.618810098686055	
NUM_nine_01_spkrJS	F	0.09006935391104295	0.5229997632575757	-18.951675923975607	-6.537193145192177	2.4251549767197886	3.0645938597158278	-14.826341936485399	0.5866728895689519	13.385734057099107	15.591526088236932	-4.87730394607636	-3.198641128179176	20.00283458197839	26.167770775759358	
NUM_nine_02_spkrJS	F	0.09006935391104295	0.5229997632575757	-18.83880868190169	12.830216442943467	10.256998931122432	6.5945034738397155	-9.229308340641595	5.816532133229373	20.786892012566973	17.137853054339708	-12.240059980187496	0.24715126813855193	25.595912941553582	21.17582989603719	
NUM_nine_04_spkrJS	F	0.09065481913919414	0.5468310019841269	-8.536381057329223	6.547634570667512	29.604837762010547	19.56509360410363	-15.68474873573657	19.240571714593713	16.949991031007897	13.306546273825589	0	0	0	0	
NUM_nine_05_spkrJS	F	0.05447649259340223	0.4096796875	-14.245485012651486	-3.5914135227894803	20.618182543351125	23.09426779983168	-17.109531831129274	22.740823236379576	21.08463322362904	17.378668757073164	-5.18304649448622	1.5538526698134802	18.4709091822957	14.006442450252614	
NUM_one_01_spkrJS	H	0.11088382132132132	0.5326168435534591	-31.504941142424997	-0.2925429048344199	4.5396265283829464	12.154007406373925	-35.41481414669246	12.074193228129442	-11.608411211991132	4.040730646851763	-25.4089759804246	-2.1386377781949903	11.37476190857031	12.41513097129221	
NUM_one_02_spkrJS	H	0.12000060767466471	0.5088716856060606	-32.018536497847556	0.05985010954275083	5.0866162763081775	11.901362850092706	-34.50509337418647	12.555329171212403	-11.215000459150197	4.93329422209198	-29.109932405959498	-13.609560726126091	6.348590850138017	13.518307117775798	
NUM_one_05_spkrJS	H	0.10370581061479316	0.45188215923799646	-17.71735055869607	-0.6768807853046255	10.164960341562178	7.599645523976086	-16.24551676302538	20.011638443473174	14.615258196440116	14.75853941236494	-11.87545754652524	-11.87545754652524	23.72741773082702	13.56523098166663	
NUM_one_06_spkrJS	H	0.07695017911010558	0.4281318221830986	-15.498035494162266	6.006535738414961	9.182958636970469	13.504706634272239	-13.704079501220988	8.276959446073718	23.3288057344738	18.352277311711596	-13.446759833661424	6.327793241876371	19.671609770847837	17.729490618414196	
NUM_two_04_spkrJS	L	0.12817406966768555	0.33377125792572465	-18.295904502418495	7.908301582851685	23.500736063003664	28.4480915942848	-15.959275691035842	16.639707798472966	19.75550729604759	29.123011012728192	-21.19556960579947	10.814687317708788	15.180875936159381	24.44878228167876	
NUM_two_04_spkrJS	L	0.4965330744760479	0.7064009009009009	-22.200037389512374	-0.9539629931892009	10.363467732524843	9.992722849327667	-21.91998010751884	-10.02976311263663	-1.4009824532301849	0.644387258491939	-0.8484075134686648	4.0761364852042945	12.456695206766039	12.437680580952414	
N_Mixtepec_01_spkrJS	H	0.6727115290664731	0.836271011490911	-2.4980667885152172	19.43026033363073	25.742884550996415	22.724250989367572	-7.047319228641122	-5.376809925609244	22.49506759708673	19.046004725635708	-4.871061857696084	-0.9032799184033635	25.901825474790503	30.918375443394208	
N_Mixtepec_01_spkrJS	H	0.9164151578788855	0.9896528855447567	-10.377457605939838	-10.377457605939838	16.680710900333448	19.970892383620047	-11.07025635010094	-11.07025635010094	4.921987207217654	4.934832372001466	-9.743143526333604	-9.743143526333604	2.8590159876261083	2.8590159876261083	
N_Mixtepec_01_spkrJS	H	1.1633899763397866	1.2615256657944494	-14.303938450549055	-11.881920749090987	2.504317607843923	2.482732952034496	-11.931039813171402	-13.003520393709941	7.967799045402529	21.21745028947938	-9.270444814653544	-3.2637928906667355	4.116545842153236	24.452397697170404	
N_Mixtepec_02_spkrJS	H	0.357916235403397	0.48495785984848483	-10.147143615498962	-4.377280255520681	15.163002246156342	24.451680781595005	-5.351873254379072	8.803530449948852	10.978358088617057	26.183410567990528	-2.188240210255593	16.81102923724438	21.874567688752112	30.566881042057346	
N_Mixtepec_02_spkrJS	H	0.5513158299180327	0.6385120056632597	-10.674699386296659	-10.674699386296659	15.301066888408194	17.444877219128166	-10.34201294195126	-10.34201294195126	14.197321156358452	16.852814734656125	-8.976586124357723	-8.976586124357723	15.865481912422325	16.700607803566477	
N_Mixtepec_02_spkrJS	H	0.8154754537953794	0.9564484268753287	-6.605319920657635	-11.941548848027523	1.1101896342239002	26.455738552811113	-4.283061463349782	-2.9061315462974733	5.831904630839823	28.757575666799625	2.4666058528242516	7.766702986452685	20.030766548352794	35.25702704171953	
N_cloud_01_spkrJS	L	0.26351435471409146	0.3219723906350032	-19.943986543793866	-19.41058089064737	0.22582525741630732	-2.26920195938121	-20.25219998447029	-15.063637935372416	2.638207244696286	-2.299590060795591	-19.989601256076295	-15.521940741376529	-1.178055642808662	-0.9934484635170016	
N_cloud_01_spkrJS	R	0.6173259585544333	0.7387707025095718	-17.194568336014015	-28.049262711299434	-15.531161187170355	6.724041800254792	-18.089046826439855	-13.799879452012377	-15.948730964754134	6.518831567999424	-10.119450166710259	-9.162293583364487	-5.001217367784278	17.453977834256943	
N_cloud_02_spkrJS	L	0.14228790754775017	0.19760580602658612	-19.654158036911955	-16.4467975661158	7.678211149677367	-4.430816327586605	-20.74458957006771	-20.21953292893712	2.2253018397388296	-4.764698107472288	-24.69478828457328	-23.465911062675307	-9.193621365359132	-14.703722139917527	
N_cloud_02_spkrJS	R	0.4895735989396915	0.6175538673691787	-18.80999213502928	-24.512091115601752	-14.149837058833693	8.202682613530396	-7.786108647335752	-0.0672196277693402	-3.3028059673900714	23.37200072864129	9.789161989860276	6.548413874907041	10.203627538531908	26.688763349231152	
N_fruit_01_spkrJS	F	0.101330227534037	0.16166880503945932	-18.129964156845663	-0.6717060792012042	9.625598970074083	7.3114839542904235	-19.256384179322033	-11.335606801349662	6.157999944051351	5.262699297024646	-24.457326655748364	-23.988195241527283	-5.346012845113389	-1.8537190021427925	
N_fruit_01_spkrJS	R	0.28529951160718314	0.42369466476208023	-30.584090424995033	-18.136662811578944	-11.90671409301249	-16.75095296147284	-34.370712268472815	-20.182846525680933	-15.274931280339665	-11.070042078982596	-10.708645550394237	-10.708645550394237	14.784144666819962	7.546963030969067	
N_hail_01_spkrJS	H	0.08244662795630298	0.4005206472569997	-20.829541067229044	4.654299330626543	11.950674387029213	7.6291815795046105	-25.969970323860977	7.651734976563727	6.978690579083263	9.986763233469588	-13.992759359470611	14.401527581994984	20.84513631086266	19.093106380554268	
N_heart_01_spkrTS	H	0.12077292911822499	0.18421273180366793	6.0740283681245195	-1.4758499444787034	0.3543302862296116	16.376754446022822	3.897835128235954	-3.2563216330492253	4.014943790385608	16.56627893139282	-0.597407762833619	-1.6476437647983389	4.990690342661132	16.07277704966748	
N_heart_01_spkrTS	F	0.30918914309399054	0.430993564250041	-2.5483738972574344	6.4523667603426205	5.5399517431495156	25.59627115402105	-2.886548039229332	4.79810186955271	10.966170328380304	25.912267386049397	1.4251554021118693	0.757171619446595	10.805630655952427	30.7493279395393	
N_heart_02_spkrTS	T	0.11197763111235065	0.20612550179073513	2.0138301469627606	1.4656236129851479	1.7298360722157753	10.06160142419851	-0.4901535413758751	9.640391568150662	-4.180970002309266	9.775312750895196	-5.759420218816999	4.614726058525456	-3.420663862820909	13.44767815945923	
